Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,42.40999984741211,42.900001525878906,42.06999969482422,42.13999938964844,33.168819427490234,8452900
2012-01-04,42.060001373291016,42.91999816894531,41.91999816894531,42.7400016784668,33.641082763671875,11085800
2012-01-05,42.630001068115234,43.20000076293945,42.38999938964844,43.09000015258789,33.91655731201172,10245500
2012-01-06,43.0,43.29999923706055,42.79999923706055,43.20000076293945,34.003150939941406,7285500
2012-01-09,43.18000030517578,43.29999923706055,42.75,43.22999954223633,34.02677536010742,7346600
2012-01-10,43.529998779296875,43.599998474121094,43.119998931884766,43.529998779296875,34.26290512084961,7497500
2012-01-11,43.52000045776367,43.599998474121094,43.15999984741211,43.459999084472656,34.20780563354492,8222100
2012-01-12,43.59000015258789,43.65999984741211,43.130001068115234,43.38999938964844,34.15269470214844,8449900
2012-01-13,43.11000061035156,43.529998779296875,42.91999816894531,43.5099983215332,34.24715042114258,8076200
2012-01-17,43.61000061035156,43.959999084472656,43.52000045776367,43.7400016784668,34.42818069458008,7709100
2012-01-18,43.720001220703125,44.9900016784668,43.70000076293945,44.880001068115234,35.32548904418945,13147000
2012-01-19,44.869998931884766,45.41999816894531,44.45000076293945,45.40999984741211,35.74266052246094,15722900
2012-01-20,45.45000076293945,45.5,44.310001373291016,44.5099983215332,35.03426742553711,12589200
2012-01-23,44.31999969482422,44.9900016784668,43.97999954223633,44.880001068115234,35.32548904418945,13779200
2012-01-24,44.70000076293945,45.130001068115234,44.560001373291016,44.959999084472656,35.388458251953125,10953000
2012-01-25,44.83000183105469,45.40999984741211,44.599998474121094,45.2599983215332,35.62459945678711,9930000
2012-01-26,45.349998474121094,45.349998474121094,44.470001220703125,44.95000076293945,35.38058853149414,11174400
2012-01-27,44.72999954223633,45.0,44.40999984741211,44.869998931884766,35.317626953125,7924800
2012-01-30,44.58000183105469,44.790000915527344,44.220001220703125,44.77000045776367,35.238929748535156,6724600
2012-01-31,44.869998931884766,45.25,44.2599983215332,44.38999938964844,34.93981170654297,10343500
2012-02-01,44.689998626708984,44.90999984741211,44.41999816894531,44.470001220703125,35.002777099609375,10906400
2012-02-02,44.54999923706055,44.619998931884766,44.29999923706055,44.459999084472656,34.99491882324219,8963500
2012-02-03,44.81999969482422,45.27000045776367,44.81999969482422,45.16999816894531,35.553768157958984,10422700
2012-02-06,45.04999923706055,45.279998779296875,44.9900016784668,45.20000076293945,35.57736587524414,8091400
